65001498,Hassan Fazili,Not Available
65001499,Hattie Gotobed,Not Available
65001500,Hayden Gold,Not Available
65001501,Hayden Spencer,Not Available
65001502,Hayden Szeto,Not Available
65001503,Hayley Atwell,5.Apr.82
65001504,Hayley Saywell,Not Available
65001505,Hayley Squires,Not Available
65001506,Hayley Warnes,Not Available
65001507,Hays Wellford,Not Available
65001508,Heather Capuano,Not Available
65001509,Heather Sung,Not Available
65001510,Hector Elizondo,22.Dec.36
65001511,Hedy Lamarr,9.Nov.14
65001512,Heidi Mendez,Not Available
65001513,Heidi Michaelis,Not Available
65001514,Helen Gaddie,Not Available
65001515,Helen McCrory,17.Aug.68
65001516,Helena Holmes,Not Available
65001517,Hélène Cardona,Not Available
65001518,Hélène Vincent,Not Available
65001519,Hemky Madera,26.Jan.77
65001520,Henrik Norlén,Not Available
65001521,Henrik Rafaelsen,Not Available
65001522,Henry Andrawes,Not Available
65001523,Henry Czerny,1.Feb.59
65001524,Henry Golding,Not Available
65001525,Henry Goodman,23.Apr.50
65001526,Henry Hunter Hall,Not Available
65001527,Henry Monfries,Not Available
65001528,Henry Phiri,Not Available
65001529,Herbert Siguenza,Not Available
65001530,Hermione Corfield,Not Available
65001531,Herzl Tobey,Not Available
65001532,Hiba Abed,Not Available
65001533,Hilary Swank,30.Jul.74
65001534,Hilton Als,Not Available
65001535,Hiroshi Abe,22.Jun.64
65001536,Hiroyuki Sanada,12.Oct.60
65001537,Hiten Patel,Not Available
65001538,Ho Yan Xi,Not Available
65001539,Holland Taylor,14.Jan.43
65001540,Holly Hunter,20.Mar.58
65001541,Honey Holmes,Not Available
65001542,Hong Chau,Not Available
65001543,Hong-Chi Lee,Not Available
65001544,Honor Swinton Byrne,Not Available
65001545,Hubert Burton,Not Available
65001546,Huck Milner,Not Available
65001547,Hudson Meek,Not Available
65001548,Hugh Bonneville,10.Nov.63
65001549,Hugh Dillion,Not Available
65001550,Hugh Grant,9.Sep.60
65001551,Hugh Jackman,12.Oct.68
65001552,Hugh Laurie,11.Jun.59
65001553,Hugh Skinner,Not Available
65001554,Hugo Armstrong,Not Available
65001555,Hugo Villavicenzio,Not Available
65001556,Hunter Dillon,Not Available
65001557,Hussam,Not Available
65001558,Hwei Lin Sung,Not Available
65001559,Hyejin Jang,Not Available
65001560,Hynden Walch,1.Feb.71
65001561,Ian Bohen,24.Sep.76
65001562,Ian Chen,Not Available
65001563,Ian Conningham,Not Available
65001564,Ian Harding,Not Available
65001565,Ian Hart,8.Oct.64
65001566,Ian Hughes,8.Apr.69
65001567,Ian Kenny,Not Available
65001568,Ian Logan,Not Available
65001569,Ian McGettigan,Not Available
65001570,Ian McShane,29.Sep.42
65001571,Ian Roylance,Not Available
65001572,Ianis Guerrero,Not Available
65001573,Ibrahima Mbaye,Not Available
65001574,Ice Cube,15.Jun.69
65001575,Ída Mekkín Hlynsdóttir,Not Available
65001576,Idina Menzel,30.May.71
65001577,Idris Elba,6.Sep.72
65001578,Igal Naor,Not Available
65001579,Igor Shirokov,Not Available
65001580,Ike Barinholtz,18.Feb.77
65001581,Ilkka Koivula,16.Mar.66
65001582,Imani Hakim,12.Aug.93
65001583,Imani Lewis,Not Available
65001584,Imelda Marcos,2.Jul.29
65001585,Imelda Staunton,9.Jan.56
65001586,Imidio Monteiro,Not Available
65001587,Imogen Poots,Not Available
65001588,Inbal Amirav,Not Available
65001589,Ingrid Giæver,Not Available
65001590,Ingrid Jorgensen Dragland,Not Available
65001591,Irina Eidsvold Toien,Not Available
65001592,Iris Bry,Not Available
65001593,Irit Sheleg,Not Available
65001594,Isaac Lee Boon Chuon,Not Available
65001595,Isaach De Bankolé,12.Aug.57
65001596,Isabel Christine Andreassen,Not Available
65001597,Isabel Zuaa,Not Available
65001598,Isabella Amara,Not Available
65001599,Isabella Kennard-Barden,Not Available
65001600,Isabella Lily Mai Gibbs,Not Available
65001601,Isabella Rossellini,18.Jun.52
65001602,Isabelle Beech,Not Available
65001603,Isabelle Ellingson,Not Available
65001604,Isabelle Grill,Not Available
65001605,Isabelle Nélisse,Not Available
65001606,Isac de Araujo Rojas Braga,Not Available
65001607,Isaiah Kristian,Not Available
65001608,Isaiah Stone,Not Available
65001609,Isao Hashizume,17.Sep.41
65001610,Isao Takahata,29.Oct.35
65001611,Isiah Whitlock Jr.,13.Sep.54
65001612,Islie Hirvonen,Not Available
65001613,Israa Abboud,Not Available
65001614,Issa Perica,Not Available
65001615,Issa Rae,Not Available
65001616,Issei Ogata,22.Feb.52
65001617,István Znamenák,Not Available
65001618,Itamar Rotschild,Not Available
65001619,Itay Exlroad,Not Available
65001620,Itzhak Perlman,31.Aug.45
65001621,Itzik Cohen,9.Sep.68
65001622,Iván Angelusz,Not Available
65001623,Ivo Nandi,Not Available
65001624,Ivy Souza,Not Available
65001625,Iyanla Vanzant,13.Sep.53
65001626,J. Balvin,Not Available
65001627,J. Francisco Rodriguez,Not Available
65001628,J.D. Evermore,5.Nov.68
65001629,J.J. Abrams,27.Jun.66
65001630,J.J. Feild,Not Available
65001631,Ja-Yeon Ok,Not Available
65001632,Jacek Koman,15.Aug.56
65001633,Jack Dylan Grazer,Not Available
65001634,Jack Dylan Grazer,Not Available
65001635,Jack Huston,7.Dec.82
65001636,Jack Kesy,Not Available
65001637,Jack Lowden,Not Available
65001638,Jack McBrayer,27.May.73
65001639,Jack McMullen,Not Available
65001640,Jack Quaid,Not Available
65001641,Jack Reynor,Not Available
65001642,Jack Robertson,Not Available
65001643,Jacki Weaver,25.May.47
65001644,Jackie Berroyer,24.May.46
65001645,Jackson Dunn,Not Available
65001646,Jackson Robert Scott,Not Available
65001647,Jacob Batalon,Not Available
65001648,Jacob Collins-Levy,Not Available
65001649,Jacob Latimore,Not Available
65001650,Jacqueline Bassett,Not Available
65001651,Jacqueline Doke,Not Available
65001652,Jacqui-Lee Pryce,Not Available
65001653,Jada Pinkett Smith,18.Sep.71
65001654,Jade Pettyjohn,Not Available
65001655,Jadon Sand,Not Available
65001656,Jaeden Martell,Not Available
65001657,Jafar Panahi,11.Jul.60
65001658,Jai Courtney,Not Available
65001659,Jaiden Kaine,Not Available
65001660,Jaime Camil,22.Jul.73
65001661,Jaina Lee Ortiz,Not Available
65001662,Jairo Ordoñez,Not Available
65001663,Jake Brown,Not Available
65001664,Jake Gyllenhaal,19.Dec.80
65001665,Jake Hanson,Not Available
65001666,Jake Horowitz,Not Available
65001667,Jake Johnson (XVI),Not Available
65001668,Jake Lacy,Not Available
65001669,Jake Picking,Not Available
65001670,Jake Roberts,Not Available
65001671,Jake Ryan,Not Available
65001672,Jake Sim,Not Available
65001673,Jakob Cedergren,10.Jan.73
65001674,Jakob Ulrik Lohmann,Not Available
65001675,Jamaal Burcher,Not Available
65001676,James Arnold Taylor,22.Jul.69
65001677,James Badge Dale,1.May.78
65001678,James Cerche,Not Available
65001679,James Corden,17.Jun.78
65001680,James Cosmo,Not Available
65001681,James D'Arcy,24.Aug.75
65001682,James Darren,8.Jun.36
65001683,James Franco,19.Apr.78
65001684,James Franco,19.Apr.78
65001685,James Harkness,Not Available
65001686,James Hibbard,Not Available
65001687,James Jordan,14.Mar.79
65001688,James Le Gros,27.Apr.62
65001689,James Marsden,18.Sep.73
65001690,James McDaniel,25.Mar.58
65001691,James Melville,Not Available
65001692,James Moses Black,Not Available
65001693,James Norton,Not Available
65001694,James Pizzinato,Not Available
65001695,James Remar,31.Dec.53
65001696,James Smith,18.Dec.68
65001697,Jamie Beamish,Not Available
65001698,Jamie Bell,14.Mar.86
65001699,Jamie Christopher,Not Available
65001700,Jamie Chung,10.Apr.83
65001701,Jamie Dornan,1.May.82
65001702,Jamie Foxx,13.Dec.67
65001703,Jamie Lee Curtis,22.Nov.58
65001704,Jamie Parker,Not Available
65001705,Jamie Sives,Not Available
65001706,Jamison Jones,Not Available
65001707,Jan Lisa Huttner,Not Available
65001708,Jan-Christopher Horak,Not Available
65001709,Jana Kramer,19.Feb.76
65001710,Jane Brennan,Not Available
65001711,Jane Curtin,6.Sep.47
65001712,Jane Jacobs,Not Available
65001713,Jane Krakowski,11.Oct.68
65001714,Jane Lynch,14.Jul.60
65001715,Janeane Garofalo,28.Sep.64
65001716,Janel Parrish,30.Oct.88
65001717,Janel Parrish,30.Oct.88
65001718,Janeline Condez Hayes,Not Available
65001719,Janelle Monáe,Not Available
65001720,Janet Porter,Not Available
65001721,Janice Koh,Not Available
65001722,Janina Gavankar,29.Nov.80
65001723,Jann Wenner,7.Jan.46
65001724,Janne Hyytiäinen,Not Available
65001725,János Derzsi,Not Available
65001726,Jared Abrahamson,Not Available
65001727,Jared Ivers,Not Available
65001728,Jared Kopf,Not Available
65001729,Jared Leto,26.Dec.71
65001730,Jaren Mitchell,Not Available
65001731,Jarkko Lahti,Not Available
65001732,Jasmin Chen,Not Available
65001733,Jasmine Cephas Jones,Not Available
65001734,Jasmine Kin Kia Ng,Not Available
65001735,Jason Beem,Not Available
65001736,Jason Blackwater,Not Available
65001737,Jason Clarke,26.Oct.78
65001738,Jason Drucker,Not Available
65001739,Jason Flemyng,25.Sep.66
65001740,Jason Harvey,Not Available
65001741,Jason Isaacs,6.Jun.63
65001742,Jason Mantzoukas,Not Available
65001743,Jason Miyagi,Not Available
65001744,Jason Momoa,1.Aug.79
65001745,Jason Pennycooke,Not Available
65001746,Jason Ritter,17.Feb.80
65001747,Jason Rouse,Not Available
65001748,Jason Sellars,Not Available
65001749,Jason Sudeikis,18.Sep.75
65001750,Jasper Pääkkönen,15.Jul.80
65001751,Javier Botet,30.Jul.77
65001752,Javier Cámara,19.Jan.67
65001753,Jay Ali,Not Available
65001754,Jay Baruchel,9.Apr.82
65001755,Jay D. Kacho,Not Available
65001756,Jay Dee,Not Available
65001757,Jay Duplass,7.Mar.73
65001758,Jay Hernandez,20.Feb.78
65001759,Jay Lynch,Not Available
65001760,Jaygann Ayeh,Not Available
65001761,Jaylen Davis,Not Available
65001762,Jayma Mays,16.Jul.79
65001763,Jayne Eastwood,17.Dec.46
65001764,Jayne Houdyshell,Not Available
65001765,Jayson Genao,Not Available
65001766,Jayson Warner Smith,Not Available
65001767,JB Smoove,16.Dec.64
65001768,Jean Baptiste Fillon,Not Available
65001769,Jean Dujardin,19.Jun.72
65001770,Jean Louisa Kelly,9.Mar.72
65001771,Jean-Christophe Folly,Not Available
65001772,Jean-Christophe Lie,Not Available
65001773,Jean-Francois Auguste,Not Available
65001774,Jean-Louis Sbille,Not Available
65001775,Jeanine Basinger,10.May.34
65001776,Jeanne Balibar,13.Apr.68
65001777,Jeanne Balibar,13.Apr.68
65001778,Jeanne Tripplehorn,10.Jun.63
65001779,Jed Rees,8.Mar.70
65001780,Jed Sender,Not Available
65001781,Jeff Garlin,5.Jun.62
65001782,Jeff Goldblum,22.Oct.52
65001783,Jeff Goldblum,22.Oct.52
65001784,Jeff Kober,18.Dec.53
65001785,Jeff Redlick,Not Available
65001786,Jeff Sanca,Not Available
65001787,Jeff Stryker,Not Available
65001788,Jeffrey Olsen,Not Available
65001789,Jeffrey Tambor,8.Jul.44
65001790,Jem Cohen,Not Available
65001791,Jemaine Clement,10.Jan.74
65001792,Jemma Moore,Not Available
65001793,Jenelle McKee,Not Available
65001794,Jennie Eggleton,Not Available
65001795,Jennifer Carpenter,7.Dec.79
65001796,Jennifer Connelly,12.Dec.70
65001797,Jennifer Coolidge,28.Aug.63
65001798,Jennifer Dundas,Not Available
65001799,Jennifer Ehle,29.Dec.69
65001800,Jennifer Garner,17.Apr.72
65001801,Jennifer Hom,Not Available
65001802,Jennifer Jason Leigh,5.Feb.62
65001803,Jennifer Kim,Not Available
65001804,Jennifer Lim,Not Available
65001805,Jennifer Lopez,24.Jul.69
65001806,Jennifer Westfeldt,2.Feb.70
65001807,Jenny Agutter,20.Dec.52
65001808,Jenny Lumet,2.Feb.67
65001809,Jenny Rainsford,Not Available
65001810,Jenny Slate,Not Available
65001811,Jeremias Herskovits,Not Available
65001812,Jeremy Fitzgerald,Not Available
65001813,Jeremy Irons,19.Sep.48
65001814,Jeremy Ray Taylor,Not Available
65001815,Jeremy Renner,7.Jan.71
65001816,Jeremy Strong,Not Available
65001817,Jermaine Fowler,Not Available
65001818,Jermaine T. Holt,Not Available
65001819,Jernard Burks,Not Available
65001820,Jerome Flynn,16.Mar.63
65001821,Jerrica Lai,Not Available
65001822,Jerry Adler,4.Feb.29
65001823,Jerry Wexler,10.Jan.17
65001824,Jesse Bond,Not Available
65001825,Jesse Eisenberg,5.Oct.83
65001826,Jesse Plemons,2.Apr.88
65001827,Jesse Sanes,Not Available
65001828,Jesse Stoudt,Not Available
65001829,Jesse Williams,Not Available
65001830,Jessica De Gouw,Not Available
65001831,Jessica Dinnage,Not Available
65001832,Jessica Elizabeth Johnson,Not Available
65001833,Jessica Galetti,Not Available
65001834,Jessica Hecht,28.Jun.65
65001835,Jessica Makinson,Not Available
65001836,Jessica Wight MacDonald,Not Available
65001837,Jessica Williams,31.Jul.89
65001838,Jessica Woodby-Denema,Not Available
65001839,Jessie Buckley,Not Available
65001840,Jessie Mueller,Not Available
65001841,Jessie T. Usher,Not Available
65001842,Jeter Rivera,Not Available
65001843,Jett Mann,Not Available
65001844,Jharrel Jerome,Not Available
65001845,Jhon Narváez,Not Available
65001846,Jiayang Fan,Not Available
65001847,Jill Buchanan,Not Available
65001848,Jill Hennessy,25.Nov.68
65001849,Jill Morrison,Not Available
65001850,Jill Sung,Not Available
65001851,Jim Broadbent,24.May.49
65001852,Jim Carrey,17.Jan.62
65001853,Jim Coleman,Not Available
65001854,Jim Dougherty,Not Available
65001855,Jim Dunlop,Not Available
65001856,Jim Gaffigan,7.Jul.66
65001857,Jim Parsons,24.Mar.73
65001858,Jim R. Coleman,Not Available
65001859,Jim True-Frost,31.Jul.66
65001860,Jimmie Fails,Not Available
65001861,Jimmy Gonzales,Not Available
65001862,Jimmy Kimmel,13.Nov.67
65001863,Jimmy Lee Gary Jr.,Not Available
65001864,Jimmy O. Yang,Not Available
65001865,Jimmy Ray Pickens,10.Mar.66
65001866,Jimmy Vee,Not Available
65001867,Jing Lusi,Not Available
65001868,Jo Wheatley,Not Available
65001869,Joan Chen,26.Apr.61
65001870,Joan Cusack,11.Oct.62
65001871,Joan Morgan,Not Available
65001872,Joana Preiss,Not Available
65001873,Joanna Bacon,Not Available
65001874,Joanna Haartti,Not Available
65001875,Joanna Kulig,24.Jun.82
65001876,Joanna Merlin,15.Jul.31
65001877,Joanna Millett,Not Available
65001878,Joanne Moreno,Not Available
65001879,João Cândido Zacharias,Not Available
65001880,Joaquin Phoenix,28.Oct.74
65001881,Jocelyn DeBoer,Not Available
65001882,Jocelyn Mattka,Not Available
65001883,Jodhi May,1.May.75
65001884,Jodi Benson,10.Oct.61
65001885,Jodi James,Not Available
65001886,Jodie Foster,19.Nov.62
65001887,Joe Alwyn,Not Available
65001888,Joe Bostick,Not Available
65001889,Joe David Walters,Not Available
65001890,Joe Hang,Not Available
65001891,Joe Knezevich,6.Jun.77
65001892,Joe Loya,Not Available
65001893,Joe Negri,Not Available
65001894,Joe Nin Williams,Not Available
65001895,Joe Pacheco,Not Available
65001896,Joe Pantoliano,12.Sep.51
65001897,Joe Pesci,9.Feb.43
65001898,Joe Schwartz,Not Available
65001899,Joe Van Moyland,Not Available
65001900,Joe Williamson,Not Available
65001901,Joel Basman,23.Jan.90
65001902,Joel Edgerton,23.Jun.74
65001903,Joel Grey,11.Apr.32
65001904,Joely Richardson,9.Jan.65
65001905,Joey Ansah,24.Nov.82
65001906,Joey Cappabianca,Not Available
65001907,Joey Courteau,Not Available
65001908,Joey Pollari,Not Available
65001909,Johan Olsen,Not Available
65001910,Jóhann Sigurðarson,Not Available
65001911,Johann von Bülow,Not Available
65001912,Johanna Colón,Not Available
65001913,John Behlmann,Not Available
65001914,John Bernecker,Not Available
65001915,John Billingsley,20.May.60
65001916,John Bosco Jr.,Not Available
65001917,John Boyega,Not Available
65001918,John Brisby,Not Available
65001919,John C. Reilly,24.May.65
65001920,John Cena,23.Apr.77
65001921,John Cho,16.Jun.72
65001922,John Corbett,9.May.61
65001923,John David Washington,Not Available
65001924,John DiMaggio,Not Available
65001925,John Doman,9.Jan.45
65001926,John Earl Jelks,Not Available
65001927,John Elvis,Not Available
65001928,John Forker,Not Available
65001929,John Gemberling,Not Available
65001930,John Gettier,Not Available
65001931,John Glover,7.Aug.44
65001932,John Hartmann,Not Available
65001933,John Hawkes,11.Sep.59
65001934,John Heard,7.Mar.45
65001935,John Kani,Not Available
65001936,John Kapelos,8.Mar.56
65001937,John Krasinski,20.Oct.79
65001938,John Leguizamo,22.Jul.64
65001939,John Lobato,Not Available
65001940,John Magaro,Not Available
65001941,John Matton,Not Available
65001942,John Michael Herndon,Not Available
65001943,John Mulaney,Not Available
65001944,John Ortiz,23.May.68
65001945,John Penick,Not Available
65001946,John Ratzenberger,6.Apr.47
65001947,John Raymond,Not Available
65001948,John Reilly,Not Available
65001949,John Reynolds,Not Available
65001950,John Rue,Not Available
65001951,John Stead,Not Available
65001952,John Turturro,28.Feb.57
65001953,John Wilmot,Not Available
65001954,John-Paul Howard,Not Available
65001955,Johnny Carson,23.Oct.25
65001956,Johnny Flynn,Not Available
65001957,Johnny Gill,22.May.66
65001958,Johnny Knoxville,11.Mar.71
65001959,Johnny Sansone,Not Available
65001960,Jon Bailey,Not Available
65001961,Jon Bernthal,20.Sep.77
65001962,Jon Chaffin,Not Available
65001963,Jon Cryer,16.Apr.65
65001964,Jon Donahue,23.Dec.71
65001965,Jon Hamm,10.Mar.71
65001966,Jonah Hill,20.Dec.83
65001967,Jonathan Aris,Not Available
65001968,Jonathan Banks,31.Jan.47
65001969,Jonathan Harden,Not Available
65001970,Jonathan LaPaglia,31.Aug.69
65001971,Jonathan Majors,Not Available
65001972,Jonathan Pryce,1.Jun.47
65001973,Jonathan Spencer,Not Available
65001974,Jong-seo Jeon,Not Available
65001975,Jong-seo Jun,Not Available
65001976,Jonnie Whirlwind Horse,Not Available
65001977,Jonny Mars,Not Available
65001978,Jonny Orsini,Not Available
65001979,Joonas Suotamo,Not Available
65001980,Joong-ok Lee,Not Available
65001981,Jordan Burtchett,Not Available
65001982,Jordan Fisher,Not Available
65001983,Jordan Peele,21.Feb.79
65001984,Jordan Ray Fox,Not Available
65001985,Jordan Rodrigues,Not Available
65001986,Jordan Slick Phelps,Not Available
65001987,Jordana Spiro,12.Apr.77
65001988,Jordi Figueras,Not Available
65001989,Jorge Lendeborg Jr.,Not Available
65001990,Jörgen Thorsson,Not Available
65001991,Jorma Taccone,19.Mar.77
65001992,José Acosta (V),Not Available
65001993,José Blanc,Not Available
65001994,José Lacerda,Not Available
65001995,José Vicente Cote,Not Available
65001996,Joseph Anthony Foronda,Not Available
65001997,Joseph Balderrama,Not Available
65001998,Joseph Beck,Not Available
65001999,Joseph Bertót,20.May.69
65002000,Joseph David Jones,Not Available
65002001,Joseph Gordon-Levitt,17.Feb.81
65002002,Joseph Krachenfels,Not Available
65002003,Joseph Lee,Not Available
65002004,Joseph Long,Not Available
65002005,Josette Simon,Not Available
65002006,Josh Brolin,12.Feb.68
65002007,Josh Bromley,Not Available
65002008,Josh Danford,Not Available
65002009,Josh Duhamel,14.Nov.72
65002010,Josh Hamilton,9.Jun.69
65002011,Josh Hartnett,21.Jul.78
65002012,Josh Higgins,Not Available
65002013,Josh Hutcherson,12.Oct.92
65002014,Josh Lucas,20.Jun.71
65002015,Josh McClorey,Not Available
65002016,Josh Myers (II),Not Available
65002017,Josh O'Connor,Not Available
65002018,Josh Stewart,6.Feb.77
65002019,Joshua Burge,Not Available
65002020,Joshua Gerosa,Not Available
65002021,Joshua Mikel,Not Available
65002022,Joshua Millard-Lloyd,Not Available
65002023,Joshua Nanda,Not Available
65002024,Joshua Weinstein,Not Available
65002025,Josiah Gabriel,Not Available
65002026,Josiane Balasko,15.Apr.50
65002027,Josie Olivo,Not Available
65002028,Jovan Armand,Not Available
65002029,Joy McAvoy,Not Available
65002030,József Szarvas,Not Available
65002031,JR,Not Available
65002032,JR Hatchett,Not Available
65002033,Juan Alfonso,Not Available
65002034,Juan Bautista Martínez,Not Available
65002035,Juan Esteban Ramirez Toro,Not Available
65002036,Juan Minjuin,Not Available
65002037,Juan Minujín,Not Available
65002038,Juan Ochoa,Not Available
65002039,Juan Ramón López (II),Not Available
65002040,Judd Hirsch,15.Mar.35
65002041,Jude Law,29.Dec.72
65002042,Judith Roberts,Not Available
65002043,Judy Greer,20.Jul.75
65002044,Judy Hancock,Not Available
65002045,Julia Avedano,Not Available
65002046,Julia Benson,Not Available
65002047,Julia Davis,16.May.74
65002048,Julia Fox,Not Available
65002049,Julia Garner,Not Available
65002050,Julia Jones,23.Jan.81
65002051,Julia Louis-Dreyfus,13.Jan.61
65002052,Julia Prud'homme,Not Available
65002053,Julia Ragnarsson,Not Available
65002054,Julia Stiles,28.Mar.81
65002055,Julian Barratt,4.May.68
65002056,Julian Dennison,Not Available
65002057,Julian Giraldo,Not Available
65002058,Julian Hilliard,Not Available
65002059,Julián López,Not Available
65002060,Julianne Moore,3.Dec.60
65002061,Julianne Nicholson,1.Jul.71
65002062,Julie Ann Emery,Not Available
65002063,Julie Eagleton,Not Available
65002064,Julie Hagerty,15.Jun.55
65002065,Julie Walters,22.Feb.50
65002066,Julieta Serrano,21.Jan.33
65002067,Juliette Binoche,9.Mar.64
65002068,Jun Hu,18.Mar.68
65002069,Jun Murakami,23.Jul.73
65002070,June B. Wilde,Not Available
65002071,June Diane Raphael,Not Available
65002072,June Squibb,6.Nov.35
65002073,Junji Delfino,Not Available
65002074,Jurnee Smollett-Bell,1.Oct.86
65002075,Justice Leak,1.Sep.79
65002076,Justin Benson,Not Available
65002077,Justin Chon,29.May.81
65002078,Justin Chu Cary,Not Available
65002079,Justin Edwards,Not Available
65002080,Justin Fletcher,Not Available
65002081,Justin Gant,Not Available
65002082,Justin Honard,Not Available
65002083,Justin Rain,Not Available
65002084,Justin Salinger,Not Available
65002085,Justin Swain,Not Available
65002086,Justin T. Rivera,Not Available
65002087,Justin Theroux,10.Aug.71
65002088,Justin Timberlake,31.Jan.81
65002089,Jyo Kairi,Not Available
65002090,K Callan,9.Jan.42
65002091,Kai Lennox,Not Available
65002092,Kaija Pakarinen,7.Jan.54
65002093,Kailyn Davis,Not Available
65002094,Kaitlyn Dever,Not Available
65002095,Kakha Gogidze,Not Available
65002096,Kal-El Cage,Not Available
65002097,Kami King,Not Available
65002098,Kanon Tani,Not Available
65002099,Kaori Ito,Not Available
65002100,Kara Hayward,Not Available
65002101,Karan Kendrick,Not Available
65002102,Karan Soni,Not Available
65002103,Kareem Alkabbani,Not Available
65002104,Karen Gillan,Not Available
65002105,Karen Quintero,Not Available
65002106,Kari Matchett,25.Mar.70
65002107,Karin Konoval,Not Available
65002108,Karin Ugowski,11.Jul.43
65002109,Karine Teles,Not Available
65002110,Karl Urban,7.Jun.72
65002111,Karl-Bertil Nordland,Not Available
65002112,Karla Garbelotto,Not Available
65002113,Karren Karaguilian,Not Available
65002114,Kasie Rayner,Not Available
65002115,Katarina Weidhagen,Not Available
65002116,Kate Arrington,Not Available
65002117,Kate del Castillo,23.Oct.72
65002118,Kate Dickie,Not Available
65002119,Kate Micucci,Not Available
65002120,Kate Moyer,Not Available
65002121,Kate Rutter,Not Available
65002122,Kate Upton,Not Available
65002123,Kate Walsh,13.Oct.67
65002124,Katherine Langford,Not Available
65002125,Katherine Waterston,Not Available
65002126,Kathrine Narducci,12.Aug.65
65002127,Kathryn Hahn,23.Jul.74
65002128,Kati Outinen,17.Aug.61
65002129,Katiana Milfort,Not Available
65002130,Katie Anne Mitchell,Not Available
65002131,Katie Holmes,18.Dec.78
65002132,Katie Lunman,Not Available
65002133,Katie Proctor,Not Available
65002134,Kattreya Scheurer-Smith,Not Available
65002135,Kawa Ada,Not Available
65002136,Kawthar Al Haddad,Not Available
65002137,Kaya Wilkins,Not Available
65002138,Kaye Brownlee,Not Available
65002139,Kayli Carter,Not Available
65002140,Kazuaki Nagaya,Not Available
65002141,Keanu Reeves,2.Sep.64
65002142,Keanu Reeves,2.Sep.64
65002143,Keean Johnson,Not Available
65002144,Keegan-Michael Key,22.Mar.71
65002145,Keeli Wheeler,Not Available
65002146,Keira Bennett,Not Available
65002147,Keith Carradine,8.Aug.49
65002148,Keith Hudson,Not Available
65002149,Keith Jefferson,Not Available
65002150,Keith Nussbaum,Not Available
65002151,Keiynan Lonsdale,Not Available
65002152,Kejuan London Keith,Not Available
65002153,Keke Palmer,26.Aug.93
65002154,Kelcey Mawema,Not Available
65002155,Kelly Clarkson,24.Apr.82
65002156,Kelly Fitzgerald,Not Available
65002157,Kelly Jenrette,Not Available
65002158,Kelly Miller,Not Available
65002159,Kelly O'Sullivan,Not Available
65002160,Kelsey Asbille,Not Available
65002161,Kelton DuMont,Not Available
65002162,Kelvin Harrison Jr.,Not Available
65002163,Kema Sikazwe,Not Available
65002164,Kema Slkazwe,Not Available
65002165,Ken Garito,27.Dec.68
65002166,Ken Holmes,Not Available
65002167,Ken Jeong,Not Available
65002168,Kenan Thompson,10.May.78
65002169,Kendal Farr,Not Available
65002170,Kendall Bauer,Not Available
65002171,Kengo Kora,12.Nov.87
65002172,Kenneisha Thompson,Not Available
65002173,Kenneth Branagh,10.Dec.60
65002174,Kenneth Choi,20.Oct.71
65002175,Kenneth Kynt Bryan,Not Available
65002176,Kenneth Mitchell,25.Nov.74
65002177,Kenny Luper,Not Available
65002178,Keone Young,6.Sep.47
65002179,Kerri Gannan,Not Available
65002180,Kerri Kamara,Not Available
65002181,Kerri Kenney,20.Jan.70
65002182,Kerry Barker,Not Available
65002183,Kerry Condon,4.Jan.83
65002184,Kesha Sebert,Not Available
65002185,Kevin Bashev,Not Available
65002186,Kevin Bigley,Not Available
65002187,Kevin Carolan,Not Available
65002188,Kevin Carroll,Not Available
65002189,Kevin Corrigan,27.Mar.69
65002190,Kevin Costner,18.Jan.55
65002191,Kevin Daigneault,Not Available
65002192,Kevin Dunn,26.Feb.56
65002193,Kevin Frazier,20.May.65
65002194,Kevin Garnett,19.May.76
65002195,Kevin Hunter,Not Available
65002196,Kevin Janssens,21.Aug.79
65002197,Kevin Kent,Not Available
65002198,Kevin Kwan,Not Available
65002199,Kevin L. Johnson,Not Available
65002200,Kevin N. LaRosa,Not Available
65002201,Kevin Spacey,26.Jul.59
65002202,Kezii Curtis,Not Available
65002203,Khalid Abdulrhim,Not Available
65002204,Khalid Ghajji,Not Available
65002205,Khary Payton,16.May.72
65002206,Khawlah Dipsy,Not Available
65002207,Khris Davis,Not Available
65002208,Kierna Mayo,Not Available
65002209,Kiersey Clemons,Not Available
65002210,KiKi Layne,Not Available
65002211,Killer Mike,Not Available
65002212,Kim Dickens,18.Jun.65
65002213,Kim Rios Lin,Not Available
65002214,Kimberle Williams Crenshaw,Not Available
65002215,Kimberly Elise,17.Apr.67
65002216,Kimberly Fiddes,Not Available
65002217,Kimberly Matula,Not Available
65002218,Kimberly Quinn,Not Available
65002219,Kimiko Glenn,Not Available
65002220,Kimmy Shields,Not Available
65002221,Kina Grannis,Not Available
65002222,Kingsley Ben-Adir,Not Available
65002223,Kira Powell,Not Available
65002224,Kiran Shah,28.Sep.56
65002225,Kirin Kiki,15.Jan.43
65002226,Kirk Baily,9.Sep.52
65002227,Kirk Bovill,Not Available
65002228,Kirk R. Thatcher,Not Available
65002229,Kirsten Dunst,30.Apr.82
65002230,Kiruna Stamell,Not Available
65002231,Kit Connor,Not Available
65002232,Kit Harington,Not Available
65002233,KJ Apa,Not Available
65002234,Klaudia Csányi,Not Available
65002235,Kodi Smit-McPhee,13.Jun.96
65002236,Kofi Siriboe,Not Available
