movie_id,Title,Genre
20020010,About a Boy (2002),Romance
20020011,Monsoon Wedding (2002),Comedy
20020011,Monsoon Wedding (2002),Drama
20020011,Monsoon Wedding (2002),Romance
20020012,Insomnia (2002),Drama
20020012,Insomnia (2002),Mystery & Suspense
20020013,Minority Report (2002),Action & Adventure
20020013,Minority Report (2002),Mystery & Suspense
20020013,Minority Report (2002),Science Fiction & Fantasy
20020014,Spider-Man (2002),Action & Adventure
20020014,Spider-Man (2002),Mystery & Suspense
20020014,Spider-Man (2002),Science Fiction & Fantasy
20020015,Adaptation (2002),Comedy
20020015,Adaptation (2002),Drama
20020016,Promises (2002),Drama
20020016,Promises (2002),Special Interest
20020016,Promises (2002),Documentary
20020017,The Trials of Henry Kissinger (2002),Special Interest
20020017,The Trials of Henry Kissinger (2002),Documentary
20020018,Open Hearts (Elsker Dig For Evigt) (2002),Drama
20020018,Open Hearts (Elsker Dig For Evigt) (2002),Romance
20020019,Talk to Her (2002),Art House & International
20020019,Talk to Her (2002),Drama
20020019,Talk to Her (2002),Romance
20020020,Infernal Affairs (Mou gaan dou) (2002),Art House & International
20020020,Infernal Affairs (Mou gaan dou) (2002),Drama
20020020,Infernal Affairs (Mou gaan dou) (2002),Mystery & Suspense
20020021,Bloody Sunday (2002),Drama
20020022,Broken Wings (Knafayim Shvurot) (2002),Art House & International
20020022,Broken Wings (Knafayim Shvurot) (2002),Drama
20020023,Nine Queens (Nueve reinas) (2002),Mystery & Suspense
20020023,Nine Queens (Nueve reinas) (2002),Drama
20020024,The Kid Stays in the Picture (2002),Drama
20020024,The Kid Stays in the Picture (2002),Special Interest
20020024,The Kid Stays in the Picture (2002),Documentary
20020024,The Kid Stays in the Picture (2002),Television
20020025,Scratch (2002),Documentary
20020025,Scratch (2002),Musical & Performing Arts
20020026,Chicago (2002),Comedy
20020026,Chicago (2002),Drama
20020026,Chicago (2002),Musical & Performing Arts
20020027,Atanarjuat: The Fast Runner (Atanarjuat) (2002),Action & Adventure
20020027,Atanarjuat: The Fast Runner (Atanarjuat) (2002),Art House & International
20020027,Atanarjuat: The Fast Runner (Atanarjuat) (2002),Drama
20020028,Standing in the Shadows of Motown (2002),Documentary
20020028,Standing in the Shadows of Motown (2002),Musical & Performing Arts
20020029,Alias Betty (Betty Fisher and Other Stories)(Betty Fisher et autres histoires) (2002),Art House & International
20020029,Alias Betty (Betty Fisher and Other Stories)(Betty Fisher et autres histoires) (2002),Comedy
20020029,Alias Betty (Betty Fisher and Other Stories)(Betty Fisher et autres histoires) (2002),Drama
20020029,Alias Betty (Betty Fisher and Other Stories)(Betty Fisher et autres histoires) (2002),Mystery & Suspense
20020030,Lantana (2002),Drama
20020030,Lantana (2002),Mystery & Suspense
20020031,Russian Ark (2002),Art House & International
20020031,Russian Ark (2002),Drama
20020031,Russian Ark (2002),Science Fiction & Fantasy
20020031,Russian Ark (2002),Special Interest
20020032,The Weather Underground (2002),Documentary
20020032,The Weather Underground (2002),Special Interest
20020033,Murderous Maids (2002),Art House & International
20020033,Murderous Maids (2002),Drama
20020034,The Girl From Paris (2002),Art House & International
20020034,The Girl From Paris (2002),Comedy
20020034,The Girl From Paris (2002),Drama
20020035,Roger Dodger (2002),Comedy
20020035,Roger Dodger (2002),Drama
20020036,About Schmidt (2002),Comedy
20020036,About Schmidt (2002),Drama
20020037,Rabbit-Proof Fence (2002),Action & Adventure
20020037,Rabbit-Proof Fence (2002),Drama
20020038,Baran (2002),Art House & International
20020038,Baran (2002),Drama
20020039,Lilo & Stitch (2002),Action & Adventure
20020039,Lilo & Stitch (2002),Animation
20020039,Lilo & Stitch (2002),Comedy
20020040,Harry Potter and the Chamber of Secrets (2002),Kids & Family
20020040,Harry Potter and the Chamber of Secrets (2002),Science Fiction & Fantasy
20020041,Late Marriage (2002),Art House & International
20020041,Late Marriage (2002),Comedy
20020041,Late Marriage (2002),Drama
20020042,Lovely & Amazing (2002),Art House & International
20020042,Lovely & Amazing (2002),Comedy
20020042,Lovely & Amazing (2002),Drama
20020043,I Am Trying to Break Your Heart (2002),Documentary
20020043,I Am Trying to Break Your Heart (2002),Musical & Performing Arts
20020044,Monster's Ball (2002),Drama
20020044,Monster's Ball (2002),Romance
20020044,Monster's Ball (2002),Mystery & Suspense
20020045,Spider (2002),Art House & International
20020045,Spider (2002),Drama
20020045,Spider (2002),Mystery & Suspense
20020046,24 Hour Party People (2002),Comedy
20020046,24 Hour Party People (2002),Drama
20020046,24 Hour Party People (2002),Musical & Performing Arts
20020047,The Bourne Identity (2002),Action & Adventure
20020047,The Bourne Identity (2002),Mystery & Suspense
20020048,Narc (2002),Action & Adventure
20020048,Narc (2002),Drama
20020048,Narc (2002),Mystery & Suspense
20020049,The Rookie (2002),Drama
20020050,Blind Spot: Hitler's Secretary (2002),Art House & International
20020050,Blind Spot: Hitler's Secretary (2002),Special Interest
20020050,Blind Spot: Hitler's Secretary (2002),Documentary
20020051,Lawless Heart (2002),Comedy
20020051,Lawless Heart (2002),Drama
20020052,Road to Perdition (2002),Drama
20020053,Metropolis (2002),Action & Adventure
20020053,Metropolis (2002),Animation
20020053,Metropolis (2002),Drama
20020053,Metropolis (2002),Science Fiction & Fantasy
20020054,Son of the Bride (2002),Art House & International
20020054,Son of the Bride (2002),Comedy
20020054,Son of the Bride (2002),Drama
20020055,La Stanza del Figlio (The Son's Room) (2002),Art House & International
20020055,La Stanza del Figlio (The Son's Room) (2002),Drama
20020056,One Hour Photo (2002),Drama
20020056,One Hour Photo (2002),Mystery & Suspense
20020057,Springtime in a Small Town (Xiao cheng zhi chun) (2002),Art House & International
20020057,Springtime in a Small Town (Xiao cheng zhi chun) (2002),Drama
20020058,The Good Girl (2002),Comedy
20020058,The Good Girl (2002),Drama
20020059,Barbershop (2002),Comedy
20020060,Kissing Jessica Stein (2002),Comedy
20020060,Kissing Jessica Stein (2002),Romance
20020061,The Royal Tenenbaums (2002),Comedy
20020062,Elling (2002),Art House & International
20020062,Elling (2002),Comedy
20020062,Elling (2002),Drama
20020063,Real Women Have Curves (2002),Art House & International
20020063,Real Women Have Curves (2002),Comedy
20020063,Real Women Have Curves (2002),Drama
20020064,Morvern Callar (2002),Drama
20020065,The Hours (2002),Drama
20020066,Margaret Cho - Notorious C.H.O. (2002),Comedy
20020067,The Believer (2002),Drama
20020068,Punch-Drunk Love (2002),Comedy
20020068,Punch-Drunk Love (2002),Drama
20020068,Punch-Drunk Love (2002),Romance
20020069,Stuart Little 2 (2002),Action & Adventure
20020069,Stuart Little 2 (2002),Comedy
20020069,Stuart Little 2 (2002),Kids & Family
20020069,Stuart Little 2 (2002),Science Fiction & Fantasy
20020070,All or Nothing (2002),Art House & International
20020070,All or Nothing (2002),Comedy
20020070,All or Nothing (2002),Drama
20020070,All or Nothing (2002),Documentary
20020071,Pauline & Paulette (2002),Art House & International
20020071,Pauline & Paulette (2002),Drama
20020072,Drumline (2002),Comedy
20020072,Drumline (2002),Drama
20020073,Satin Rouge (2002),Art House & International
20020073,Satin Rouge (2002),Comedy
20020073,Satin Rouge (2002),Drama
20020073,Satin Rouge (2002),Musical & Performing Arts
20020074,Better Luck Tomorrow (2002),Action & Adventure
20020074,Better Luck Tomorrow (2002),Drama
20020075,Antwone Fisher (2002),Drama
20020076,Secret Ballot (2002),Art House & International
20020076,Secret Ballot (2002),Comedy
20020076,Secret Ballot (2002),Drama
20020077,Sunshine State (2002),Drama
20020078,Gigantic (2002),Documentary
20020078,Gigantic (2002),Musical & Performing Arts
20020079,8 Women (8 Femmes) (2002),Comedy
20020079,8 Women (8 Femmes) (2002),Drama
20020079,8 Women (8 Femmes) (2002),Mystery & Suspense
20020080,The Wild Thornberrys Movie (2002),Animation
20020080,The Wild Thornberrys Movie (2002),Kids & Family
20020081,Tully (2002),Art House & International
20020081,Tully (2002),Drama
20020082,Ice Age (2002),Animation
20020082,Ice Age (2002),Comedy
20020082,Ice Age (2002),Kids & Family
20020083,Shanghai Ghetto (2002),Special Interest
20020083,Shanghai Ghetto (2002),Documentary
20020084,Nicholas Nickleby (2002),Drama
20020085,8 Mile (2002),Drama
20020086,Changing Lanes (2002),Action & Adventure
20020086,Changing Lanes (2002),Drama
20020086,Changing Lanes (2002),Mystery & Suspense
20020087,Last Orders (2002),Art House & International
20020087,Last Orders (2002),Comedy
20020087,Last Orders (2002),Drama
20020088,Signs (2002),Mystery & Suspense
20020088,Signs (2002),Science Fiction & Fantasy
20020089,Tadpole (2002),Art House & International
20020089,Tadpole (2002),Comedy
20020089,Tadpole (2002),Drama
20020089,Tadpole (2002),Romance
20020090,Undercover Brother (2002),Comedy
20020091,Secretary (2002),Art House & International
20020091,Secretary (2002),Comedy
20020091,Secretary (2002),Drama
20020091,Secretary (2002),Romance
20020092,Panic Room (2002),Drama
20020092,Panic Room (2002),Mystery & Suspense
20020093,The Dangerous Lives of Altar Boys (2002),Drama
20020094,Biggie and Tupac (2002),Documentary
20020094,Biggie and Tupac (2002),Musical & Performing Arts
20020094,Biggie and Tupac (2002),Drama
20020094,Biggie and Tupac (2002),Special Interest
20020095,Igby Goes Down (2002),Comedy
20020095,Igby Goes Down (2002),Drama
20020095,Igby Goes Down (2002),Romance
20020096,Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu) (2002),Art House & International
20020096,Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu) (2002),Comedy
20020096,Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu) (2002),Drama
20020096,Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu) (2002),Science Fiction & Fantasy
20020096,Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu) (2002),Romance
20020097,My Big Fat Greek Wedding (2002),Comedy
20020097,My Big Fat Greek Wedding (2002),Romance
20020098,Frida (2002),Drama
20020098,Frida (2002),Romance
20020099,Gangs of New York (2002),Classics
20020099,Gangs of New York (2002),Drama
20020100,Comedian (2002),Comedy
20020100,Comedian (2002),Documentary
20030001,Finding Nemo (2003),Animation
20030001,Finding Nemo (2003),Comedy
20030001,Finding Nemo (2003),Kids & Family
20030002,Lost In Translation (2003),Comedy
20030002,Lost In Translation (2003),Drama
20030002,Lost In Translation (2003),Romance
20030003,The Lord of the Rings: The Return of the King (2003),Action & Adventure
20030003,The Lord of the Rings: The Return of the King (2003),Classics
20030003,The Lord of the Rings: The Return of the King (2003),Science Fiction & Fantasy
20030004,Capturing the Friedmans (2003),Documentary
20030004,Capturing the Friedmans (2003),Special Interest
20030005,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara (2003),Documentary
20030005,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara (2003),Special Interest
20030006,American Splendor (2003),Art House & International
20030006,American Splendor (2003),Comedy
20030006,American Splendor (2003),Drama
20030007,Sweet Sixteen (2003),Drama
20030008,Raising Victor Vargas (2003),Art House & International
20030008,Raising Victor Vargas (2003),Comedy
20030008,Raising Victor Vargas (2003),Drama
20030009,Bus 174 (O^nibus 174) (2003),Art House & International
20030009,Bus 174 (O^nibus 174) (2003),Documentary
20030009,Bus 174 (O^nibus 174) (2003),Special Interest
20030009,Bus 174 (O^nibus 174) (2003),Drama
20030010,Chavez: Inside the Coup (2003),Documentary
20030010,Chavez: Inside the Coup (2003),Special Interest
20030011,Winged Migration (2003),Documentary
20030011,Winged Migration (2003),Special Interest
20030011,Winged Migration (2003),Drama
20030012,The Station Agent (2003),Art House & International
20030012,The Station Agent (2003),Comedy
20030012,The Station Agent (2003),Drama
20030013,The Triplets of Belleville (2003),Animation
20030013,The Triplets of Belleville (2003),Art House & International
20030013,The Triplets of Belleville (2003),Comedy
20030013,The Triplets of Belleville (2003),Drama
20030014,To Be and to Have (Etre et Avoir) (2003),Art House & International
20030014,To Be and to Have (Etre et Avoir) (2003),Drama
20030014,To Be and to Have (Etre et Avoir) (2003),Documentary
20030014,To Be and to Have (Etre et Avoir) (2003),Special Interest
20030015,Dirty Pretty Things (2003),Art House & International
20030015,Dirty Pretty Things (2003),Drama
20030015,Dirty Pretty Things (2003),Mystery & Suspense
20030016,Festival Express (2003),Documentary
20030016,Festival Express (2003),Musical & Performing Arts
20030017,School of Rock (2003),Comedy
20030018,Shattered Glass (2003),Drama
20030019,Los Angeles Plays Itself (2003),Drama
20030019,Los Angeles Plays Itself (2003),Documentary
20030019,Los Angeles Plays Itself (2003),Special Interest
20030019,Los Angeles Plays Itself (2003),Musical & Performing Arts
20030019,Los Angeles Plays Itself (2003),Television
20030020,Lost in La Mancha (2003),Documentary
20030020,Lost in La Mancha (2003),Musical & Performing Arts
20030020,Lost in La Mancha (2003),Television
20030021,Spring; Summer; Fall; Winter...and Spring (2003),Art House & International
20030021,Spring; Summer; Fall; Winter...and Spring (2003),Drama
20030022,Cidade de Deus (City of God) (2003),Action & Adventure
20030022,Cidade de Deus (City of God) (2003),Art House & International
20030022,Cidade de Deus (City of God) (2003),Drama
20030023,Whale Rider (2003),Drama
20030023,Whale Rider (2003),Romance
20030024,The Best of Youth (La meglio gioventu^) (2003),Art House & International
20030024,The Best of Youth (La meglio gioventu^) (2003),Drama
20030024,The Best of Youth (La meglio gioventu^) (2003),Romance
20030025,The Magdalene Sisters (2003),Drama
20030026,The Man on the Train (L'homme du train) (2003),Art House & International
20030026,The Man on the Train (L'homme du train) (2003),Comedy
20030026,The Man on the Train (L'homme du train) (2003),Drama
20030027,Alien: The Director's Cut (2003),Drama
20030027,Alien: The Director's Cut (2003),Mystery & Suspense
20030027,Alien: The Director's Cut (2003),Science Fiction & Fantasy
20030028,Far From Heaven (2003),Drama
20030028,Far From Heaven (2003),Romance
20030029,In America (2003),Comedy
20030029,In America (2003),Drama
20030030,Mystic River (2003),Drama
20030030,Mystic River (2003),Mystery & Suspense
20030031,28 Days Later (2003),Science Fiction & Fantasy
20030031,28 Days Later (2003),Horror
20030032,Baadasssss! (2003),Drama
20030033,Saraband (2003),Art House & International
20030033,Saraband (2003),Drama
20030033,Saraband (2003),Television
20030034,Stevie (2003),Documentary
20030034,Stevie (2003),Special Interest
20030035,I'm Not Scared (Io non ho paura) (2003),Art House & International
20030035,I'm Not Scared (Io non ho paura) (2003),Comedy
20030035,I'm Not Scared (Io non ho paura) (2003),Drama
20030035,I'm Not Scared (Io non ho paura) (2003),Mystery & Suspense
20030036,X2: X-Men United (2003),Action & Adventure
20030036,X2: X-Men United (2003),Science Fiction & Fantasy
20030037,Freaky Friday (2003),Comedy
20030037,Freaky Friday (2003),Drama
20030037,Freaky Friday (2003),Kids & Family
20030038,Kill Bill: Volume 1 (2003),Action & Adventure
20030038,Kill Bill: Volume 1 (2003),Mystery & Suspense
20030039,A Mighty Wind (2003),Comedy
20030040,Tokyo Godfathers (2003),Animation
20030040,Tokyo Godfathers (2003),Art House & International
20030040,Tokyo Godfathers (2003),Comedy
20030040,Tokyo Godfathers (2003),Drama
20030040,Tokyo Godfathers (2003),Science Fiction & Fantasy
20030041,Master and Commander: The Far Side of the World (2003),Action & Adventure
20030041,Master and Commander: The Far Side of the World (2003),Drama
20030042,The Quiet American (2003),Drama
20030042,The Quiet American (2003),Mystery & Suspense
20030042,The Quiet American (2003),Romance
20030043,Memories of Murder (2003),Art House & International
20030043,Memories of Murder (2003),Drama
20030043,Memories of Murder (2003),Mystery & Suspense
20030044,Zat\xf4ichi (The Blind Swordsman: Zatoichi) (2003),Action & Adventure
20030044,Zat\xf4ichi (The Blind Swordsman: Zatoichi) (2003),Art House & International
20030044,Zat\xf4ichi (The Blind Swordsman: Zatoichi) (2003),Drama
20030045,In This World (2003),Drama
20030046,The Five Obstructions (2003),Art House & International
20030046,The Five Obstructions (2003),Documentary
20030046,The Five Obstructions (2003),Special Interest
20030046,The Five Obstructions (2003),Drama
20030046,The Five Obstructions (2003),Television
20030047,Elf (2003),Comedy
20030047,Elf (2003),Kids & Family
20030047,Elf (2003),Special Interest
20030048,Bend It Like Beckham (2003),Comedy
20030048,Bend It Like Beckham (2003),Drama
20030049,The Son (Le Fils) (2003),Art House & International
20030049,The Son (Le Fils) (2003),Drama
20030050,Intimate Strangers (2003),Art House & International
20030050,Intimate Strangers (2003),Comedy
20030050,Intimate Strangers (2003),Drama
20030050,Intimate Strangers (2003),Mystery & Suspense
20030051,Funny Ha Ha (2003),Comedy
20030052,Pieces of April (2003),Comedy
20030052,Pieces of April (2003),Drama
20030053,The Cuckoo (2003),Art House & International
20030053,The Cuckoo (2003),Comedy
20030053,The Cuckoo (2003),Drama
20030053,The Cuckoo (2003),Romance
20030054,Dracula: Pages From a Virgin's Diary (2003),Drama
20030054,Dracula: Pages From a Virgin's Diary (2003),Horror
20030054,Dracula: Pages From a Virgin's Diary (2003),Musical & Performing Arts
20030055,Noi the Albino (N\xf3i alb\xedn\xf3i) (2003),Art House & International
20030055,Noi the Albino (N\xf3i alb\xedn\xf3i) (2003),Comedy
20030055,Noi the Albino (N\xf3i alb\xedn\xf3i) (2003),Drama
20030056,Ten (2003),Art House & International
20030056,Ten (2003),Documentary
20030056,Ten (2003),Drama
20030056,Ten (2003),Special Interest
20030057,Matchstick Men (2003),Comedy
20030057,Matchstick Men (2003),Drama
20030058,The Secret Lives of Dentists (2003),Art House & International
20030058,The Secret Lives of Dentists (2003),Comedy
20030058,The Secret Lives of Dentists (2003),Drama
20030059,Swimming Pool (2003),Art House & International
20030059,Swimming Pool (2003),Drama
20030059,Swimming Pool (2003),Mystery & Suspense
20030060,Monsieur Ibrahim et les fleurs du Coran (Monsieur Ibrahim) (2003),Art House & International
20030060,Monsieur Ibrahim et les fleurs du Coran (Monsieur Ibrahim) (2003),Drama
20030061,Tibet: Cry of the Snow Lion (2003),Documentary
20030061,Tibet: Cry of the Snow Lion (2003),Special Interest
20030062,Yossi & Jagger (2003),Art House & International
20030062,Yossi & Jagger (2003),Romance
20030062,Yossi & Jagger (2003),Drama
20030063,A Tale of Two Sisters (2003),Art House & International
20030063,A Tale of Two Sisters (2003),Drama
20030063,A Tale of Two Sisters (2003),Horror
20030063,A Tale of Two Sisters (2003),Mystery & Suspense
20030064,The Barbarian Invasions (Les Invasions barbares) (2003),Art House & International
20030064,The Barbarian Invasions (Les Invasions barbares) (2003),Comedy
20030064,The Barbarian Invasions (Les Invasions barbares) (2003),Drama
20030065,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action & Adventure
20030065,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Science Fiction & Fantasy
20030066,Lilja 4-ever (2003),Art House & International
20030066,Lilja 4-ever (2003),Drama
20030067,Gloomy Sunday (2003),Art House & International
20030067,Gloomy Sunday (2003),Drama
20030068,21 Grams (2003),Drama
20030069,Thirteen (2003),Drama
20030070,Chaos (2003),Art House & International
20030070,Chaos (2003),Comedy
20030070,Chaos (2003),Drama
20030071,Bukowski: Born into This (2003),Documentary
20030071,Bukowski: Born into This (2003),Special Interest
20030072,Bad Santa (2003),Comedy
20030073,Stone Reader (2003),Documentary
20030073,Stone Reader (2003),Special Interest
20030074,Open Range (2003),Action & Adventure
20030074,Open Range (2003),Drama
20030074,Open Range (2003),Western
20030075,Amandla! A Revolution in Four-Part Harmony (2003),Documentary
20030075,Amandla! A Revolution in Four-Part Harmony (2003),Special Interest
20030075,Amandla! A Revolution in Four-Part Harmony (2003),Musical & Performing Arts
20030075,Amandla! A Revolution in Four-Part Harmony (2003),Drama
20030076,Seabiscuit (2003),Drama
20030077,Confessions of a Dangerous Mind (2003),Comedy
20030077,Confessions of a Dangerous Mind (2003),Drama
20030077,Confessions of a Dangerous Mind (2003),Mystery & Suspense
20030078,Chihwaseon (2003),Drama
20030078,Chihwaseon (2003),Drama
20030079,25th Hour (2003),Drama
20030080,Step Into Liquid (2003),Documentary
20030080,Step Into Liquid (2003),Sports & Fitness
20030081,Ghosts of the Abyss (2003),Comedy
20030081,Ghosts of the Abyss (2003),Documentary
20030081,Ghosts of the Abyss (2003),Special Interest
20030081,Ghosts of the Abyss (2003),Science Fiction & Fantasy
20030082,Divine Intervention (2003),Comedy
20030083,Blue Car (2003),Drama
20030084,The Cooler (2003),Drama
20030084,The Cooler (2003),Romance
20030085,Holes (2003),Action & Adventure
20030085,Holes (2003),Comedy
20030085,Holes (2003),Kids & Family
20030085,Holes (2003),Mystery & Suspense
20030086,Stoked: The Rise and Fall of Gator (2003),Documentary
20030086,Stoked: The Rise and Fall of Gator (2003),Drama
20030086,Stoked: The Rise and Fall of Gator (2003),Sports & Fitness
20030087,Charlotte Sometimes (2003),Art House & International
20030087,Charlotte Sometimes (2003),Drama
20030088,Big Fish (2003),Comedy
20030088,Big Fish (2003),Drama
20030089,Mondays in the Sun (Los Lunes al sol) (2003),Comedy
20030089,Mondays in the Sun (Los Lunes al sol) (2003),Drama
20030090,Owning Mahowny (2003),Art House & International
20030090,Owning Mahowny (2003),Drama
20030090,Owning Mahowny (2003),Mystery & Suspense
20030091,The Good Thief (2003),Action & Adventure
20030091,The Good Thief (2003),Art House & International
20030091,The Good Thief (2003),Drama
20030091,The Good Thief (2003),Mystery & Suspense
20030092,Peter Pan (2003),Kids & Family
20030092,Peter Pan (2003),Science Fiction & Fantasy
20030093,I Capture the Castle (2003),Art House & International
20030093,I Capture the Castle (2003),Comedy
20030093,I Capture the Castle (2003),Drama
20030093,I Capture the Castle (2003),Romance
20030094,Friday Night (2003),Drama
20030094,Friday Night (2003),Romance
20030095,Bubba Ho-Tep (2003),Comedy
20030095,Bubba Ho-Tep (2003),Horror
20030096,The Matrix Reloaded (2003),Mystery & Suspense
20030096,The Matrix Reloaded (2003),Science Fiction & Fantasy
20030097,Intolerable Cruelty (2003),Comedy
20030097,Intolerable Cruelty (2003),Romance
20030098,Tupac: Resurrection (2003),Documentary
20030098,Tupac: Resurrection (2003),Musical & Performing Arts
20030098,Tupac: Resurrection (2003),Television
20030099,House of Sand and Fog (2003),Drama
20030100,The Italian Job (2003),Action & Adventure
20030100,The Italian Job (2003),Drama
20040001,The Incredibles (2004),Animation
20040001,The Incredibles (2004),Comedy
20040001,The Incredibles (2004),Kids & Family
20040002,Sideways (2004),Comedy
20040002,Sideways (2004),Drama
20040002,Sideways (2004),Romance
20040003,Spider-Man 2 (2004),Action & Adventure
20040003,Spider-Man 2 (2004),Science Fiction & Fantasy
20040004,Hero (2004),Action & Adventure
20040004,Hero (2004),Art House & International
20040004,Hero (2004),Classics
20040004,Hero (2004),Drama
20040005,Maria Full of Grace (2004),Art House & International
20040005,Maria Full of Grace (2004),Drama
20040006,Moolaade' (2004),Art House & International
20040006,Moolaade' (2004),Drama
20040007,The Twilight Samurai (Tasogare Seibei) (2004),Action & Adventure
20040007,The Twilight Samurai (Tasogare Seibei) (2004),Art House & International
20040007,The Twilight Samurai (Tasogare Seibei) (2004),Drama
20040008,Eternal Sunshine of the Spotless Mind (2004),Comedy
20040008,Eternal Sunshine of the Spotless Mind (2004),Drama
20040008,Eternal Sunshine of the Spotless Mind (2004),Science Fiction & Fantasy
20040008,Eternal Sunshine of the Spotless Mind (2004),Romance
20040009,Before Sunset (2004),Drama
20040009,Before Sunset (2004),Romance
20040010,Million Dollar Baby (2004),Drama
20040010,Million Dollar Baby (2004),Romance
20040011,Osama (2004),Art House & International
20040011,Osama (2004),Drama
20040012,Shaun of the Dead (2004),Action & Adventure
20040012,Shaun of the Dead (2004),Comedy
20040012,Shaun of the Dead (2004),Horror
20040012,Shaun of the Dead (2004),Science Fiction & Fantasy
20040012,Shaun of the Dead (2004),Special Interest
20040013,Control Room (2004),Documentary
20040013,Control Room (2004),Special Interest
20040014,Touching the Void (2004),Documentary
20040014,Touching the Void (2004),Special Interest
20040014,Touching the Void (2004),Sports & Fitness
20040015,Born Into Brothels (2004),Documentary
20040015,Born Into Brothels (2004),Musical & Performing Arts
20040015,Born Into Brothels (2004),Special Interest
20040016,Harry Potter and the Prisoner of Azkaban (2004),Kids & Family
20040016,Harry Potter and the Prisoner of Azkaban (2004),Science Fiction & Fantasy
20040017,The Return (2004),Drama
20040017,The Return (2004),Television
20040018,Since Otar Left (2004),Art House & International
20040018,Since Otar Left (2004),Drama
20040019,Plagues & Pleasures on the Salton Sea (2004),Special Interest
20040019,Plagues & Pleasures on the Salton Sea (2004),Documentary
20040020,Super Size Me (2004),Special Interest
20040020,Super Size Me (2004),Documentary
20040021,The Story of the Weeping Camel (2004),Art House & International
20040021,The Story of the Weeping Camel (2004),Special Interest
20040021,The Story of the Weeping Camel (2004),Documentary
20040022,Hotel Rwanda (2004),Drama
20040023,Vera Drake (2004),Drama
20040024,End of the Century: The Story of the Ramones (2004),Special Interest
20040024,End of the Century: The Story of the Ramones (2004),Documentary
20040024,End of the Century: The Story of the Ramones (2004),Musical & Performing Arts
20040025,Shrek 2 (2004),Animation
20040025,Shrek 2 (2004),Comedy
20040025,Shrek 2 (2004),Kids & Family
20040025,Shrek 2 (2004),Science Fiction & Fantasy
20040026,Lost Boys of Sudan (2004),Special Interest
20040026,Lost Boys of Sudan (2004),Documentary
20040027,Kinsey (2004),Drama
20040028,The Agronomist (2004),Special Interest
20040028,The Agronomist (2004),Documentary
20040029,Riding Giants (2004),Special Interest
20040029,Riding Giants (2004),Documentary
20040029,Riding Giants (2004),Sports & Fitness
20040030,Nobody Knows (Dare mo shiranai) (2004),Art House & International
20040030,Nobody Knows (Dare mo shiranai) (2004),Drama
20040031,My Architect (2004),Documentary
20040031,My Architect (2004),Special Interest
20040031,My Architect (2004),Drama
20040031,My Architect (2004),Musical & Performing Arts
20040032,Tarnation (2004),Documentary
20040032,Tarnation (2004),Special Interest
20040032,Tarnation (2004),Drama
20040033,La demoiselle d'honneur (The Bridesmaid) (2004),Art House & International
20040033,La demoiselle d'honneur (The Bridesmaid) (2004),Drama
20040033,La demoiselle d'honneur (The Bridesmaid) (2004),Mystery & Suspense
20040034,Downfall (Der Untergang) (2004),Art House & International
20040034,Downfall (Der Untergang) (2004),Drama
20040035,Collateral (2004),Action & Adventure
20040035,Collateral (2004),Drama
20040035,Collateral (2004),Mystery & Suspense
20040036,The Corporation (2004),Drama
20040036,The Corporation (2004),Special Interest
20040036,The Corporation (2004),Documentary
20040037,House of Flying Daggers (2004),Action & Adventure
20040037,House of Flying Daggers (2004),Art House & International
20040037,House of Flying Daggers (2004),Drama
20040038,Good Bye; Lenin! (2004),Art House & International
20040038,Good Bye; Lenin! (2004),Comedy
20040038,Good Bye; Lenin! (2004),Drama
20040038,Good Bye; Lenin! (2004),Romance
20040039,Kitchen Stories (2004),Art House & International
20040039,Kitchen Stories (2004),Comedy
20040039,Kitchen Stories (2004),Drama
20040040,The Aviator (2004),Drama
20040041,Mean Creek (2004),Drama
20040042,My Summer of Love (2004),Drama
20040042,My Summer of Love (2004),Romance
20040043,Shaolin Soccer (2004),Action & Adventure
20040043,Shaolin Soccer (2004),Art House & International
20040043,Shaolin Soccer (2004),Comedy
20040044,Metallica: Some Kind of Monster (2004),Musical & Performing Arts
20040044,Metallica: Some Kind of Monster (2004),Documentary
20040044,Metallica: Some Kind of Monster (2004),Special Interest
20040045,Bad Education (2004),Art House & International
20040045,Bad Education (2004),Drama
20040045,Bad Education (2004),Mystery & Suspense
20040045,Bad Education (2004),Romance
20040046,The Woodsman (2004),Drama
20040047,Garden State (2004),Romance
20040047,Garden State (2004),Drama
20040047,Garden State (2004),Comedy
20040048,Kill Bill: Volume 2 (2004),Action & Adventure
20040048,Kill Bill: Volume 2 (2004),Comedy
20040048,Kill Bill: Volume 2 (2004),Drama
20040049,Going Upriver: The Long War of John Kerry (2004),Musical & Performing Arts
20040049,Going Upriver: The Long War of John Kerry (2004),Documentary
20040049,Going Upriver: The Long War of John Kerry (2004),Special Interest
20040050,Dig! (2004),Musical & Performing Arts
20040050,Dig! (2004),Documentary
